x,BER Mean Restricted,std
1931,0.149316406,0.00703464
1932,0.147802734,0.007742145
1933,0.147412109,0.006076895
1934,0.145019531,0.00594822
1935,0.148730469,0.003864523
1936,0.1484375,0.006870726
1937,0.144970703,0.007477083
1938,0.145654297,0.006741288
1939,0.148974609,0.00812794
1940,0.149462891,0.007644214
1941,0.144628906,0.005706
1942,0.142578125,0.008541433
1943,0.145019531,0.007169592
1944,0.150146484,0.008344468
1945,0.144189453,0.005892039
1946,0.148291016,0.006094916
1947,0.150390625,0.006950079
1948,0.14765625,0.006840121
1949,0.151269531,0.011342007
1950,0.148681641,0.007761215
1951,0.145507813,0.005524272
1952,0.15078125,0.007155611
1953,0.154492188,0.007025823
1954,0.150244141,0.008014509
1955,0.146972656,0.008491041
1956,0.150097656,0.00857542
1957,0.147851563,0.007814941
1958,0.147460938,0.008886182
1959,0.153125,0.006024686
1960,0.149072266,0.008734777
1961,0.146728516,0.006295799
1962,0.143603516,0.004185855
1963,0.152246094,0.009936973
1964,0.145654297,0.007705103
1965,0.143652344,0.005087506
1966,0.152197266,0.005818747
1967,0.151660156,0.00974167
1968,0.147509766,0.006243321
1969,0.146240234,0.008315847
1970,0.147314453,0.012521439
1971,0.147412109,0.007457927
1972,0.151123047,0.008849214
1973,0.147265625,0.007583937
1974,0.144091797,0.00614323
1975,0.146777344,0.005648889
1976,0.148925781,0.010715521
1977,0.149511719,0.00703464
1978,0.148388672,0.007619222
1979,0.145361328,0.005362431
1980,0.144335938,0.009635857
1981,0.146240234,0.008103851
1982,0.149414063,0.0078125
1983,0.143798828,0.004888912
1984,0.144433594,0.006939093
1985,0.146972656,0.007119536
1986,0.146191406,0.007415447
1987,0.146972656,0.007376118
1988,0.142822266,0.004115779
1989,0.148095703,0.005610137
1990,0.147998047,0.005104583
1991,0.146923828,0.009601775
1992,0.1453125,0.006122821
1993,0.150439453,0.009926531
1994,0.148291016,0.007176406
1995,0.149609375,0.011292289
1996,0.143896484,0.00761484
1997,0.145996094,0.01186232
1998,0.147949219,0.007760447
1999,0.147460938,0.012333331
2000,0.148876953,0.008092663
2001,0.147998047,0.009395957
